S,I,R,mortes,tempo
4.1903,3.6282,62.1816,1.2436,407.4
4.1895,3.6248,62.1857,1.2437,407.5
4.1888,3.6215,62.1898,1.2438,407.6
4.1880,3.6181,62.1939,1.2439,407.7
4.1872,3.6148,62.1981,1.2440,407.8
4.1865,3.6114,62.2022,1.2440,407.9
4.1857,3.6081,62.2063,1.2441,408.0
4.1850,3.6047,62.2104,1.2442,408.1
4.1842,3.6014,62.2145,1.2443,408.2
4.1835,3.5980,62.2186,1.2444,408.3
4.1827,3.5947,62.2226,1.2445,408.4
4.1820,3.5914,62.2267,1.2445,408.5
4.1812,3.5880,62.2308,1.2446,408.6
4.1805,3.5847,62.2349,1.2447,408.7
4.1797,3.5814,62.2390,1.2448,408.8
4.1790,3.5781,62.2430,1.2449,408.9
4.1782,3.5747,62.2471,1.2449,409.0
4.1775,3.5714,62.2512,1.2450,409.1
4.1767,3.5681,62.2552,1.2451,409.2
4.1760,3.5648,62.2593,1.2452,409.3
4.1752,3.5615,62.2633,1.2453,409.4
4.1745,3.5582,62.2674,1.2453,409.5
4.1738,3.5549,62.2714,1.2454,409.6
4.1730,3.5516,62.2755,1.2455,409.7
4.1723,3.5483,62.2795,1.2456,409.8
4.1715,3.5450,62.2835,1.2457,409.9
4.1708,3.5417,62.2876,1.2458,410.0
4.1701,3.5384,62.2916,1.2458,410.1
4.1693,3.5351,62.2956,1.2459,410.2
4.1686,3.5319,62.2996,1.2460,410.3
4.1678,3.5286,62.3036,1.2461,410.4
4.1671,3.5253,62.3076,1.2462,410.5
4.1664,3.5220,62.3116,1.2462,410.6
4.1656,3.5188,62.3157,1.2463,410.7
4.1649,3.5155,62.3196,1.2464,410.8
4.1642,3.5122,62.3236,1.2465,410.9
4.1634,3.5090,62.3276,1.2466,411.0
4.1627,3.5057,62.3316,1.2466,411.1
4.1620,3.5025,62.3356,1.2467,411.2
4.1613,3.4992,62.3396,1.2468,411.3
4.1605,3.4960,62.3436,1.2469,411.4
4.1598,3.4927,62.3475,1.2470,411.5
4.1591,3.4895,62.3515,1.2470,411.6
4.1583,3.4862,62.3555,1.2471,411.7
4.1576,3.4830,62.3594,1.2472,411.8
4.1569,3.4798,62.3634,1.2473,411.9
4.1562,3.4765,62.3673,1.2473,412.0
4.1555,3.4733,62.3713,1.2474,412.1
4.1547,3.4701,62.3752,1.2475,412.2
4.1540,3.4669,62.3792,1.2476,412.3
4.1533,3.4637,62.3831,1.2477,412.4
4.1526,3.4604,62.3871,1.2477,412.5
4.1519,3.4572,62.3910,1.2478,412.6
4.1511,3.4540,62.3949,1.2479,412.7
4.1504,3.4508,62.3988,1.2480,412.8
4.1497,3.4476,62.4028,1.2481,412.9
4.1490,3.4444,62.4067,1.2481,413.0
4.1483,3.4412,62.4106,1.2482,413.1
4.1476,3.4380,62.4145,1.2483,413.2
4.1468,3.4348,62.4184,1.2484,413.3
4.1461,3.4316,62.4223,1.2484,413.4
4.1454,3.4284,62.4262,1.2485,413.5
4.1447,3.4252,62.4301,1.2486,413.6
4.1440,3.4221,62.4340,1.2487,413.7
4.1433,3.4189,62.4379,1.2488,413.8
4.1426,3.4157,62.4418,1.2488,413.9
4.1419,3.4125,62.4457,1.2489,414.0
4.1412,3.4094,62.4495,1.2490,414.1
4.1405,3.4062,62.4534,1.2491,414.2
4.1398,3.4030,62.4573,1.2491,414.3
4.1391,3.3999,62.4612,1.2492,414.4
4.1383,3.3967,62.4650,1.2493,414.5
4.1376,3.3935,62.4689,1.2494,414.6
4.1369,3.3904,62.4727,1.2495,414.7
4.1362,3.3872,62.4766,1.2495,414.8
4.1355,3.3841,62.4804,1.2496,414.9
4.1348,3.3809,62.4843,1.2497,415.0
4.1341,3.3778,62.4881,1.2498,415.1
4.1334,3.3747,62.4920,1.2498,415.2
4.1327,3.3715,62.4958,1.2499,415.3
4.1321,3.3684,62.4996,1.2500,415.4
4.1314,3.3653,62.5034,1.2501,415.5
4.1307,3.3621,62.5073,1.2501,415.6
4.1300,3.3590,62.5111,1.2502,415.7
4.1293,3.3559,62.5149,1.2503,415.8
4.1286,3.3528,62.5187,1.2504,415.9
4.1279,3.3496,62.5225,1.2505,416.0
4.1272,3.3465,62.5263,1.2505,416.1
4.1265,3.3434,62.5301,1.2506,416.2
4.1258,3.3403,62.5339,1.2507,416.3
4.1251,3.3372,62.5377,1.2508,416.4
4.1244,3.3341,62.5415,1.2508,416.5
4.1238,3.3310,62.5453,1.2509,416.6
4.1231,3.3279,62.5491,1.2510,416.7
4.1224,3.3248,62.5529,1.2511,416.8
4.1217,3.3217,62.5567,1.2511,416.9
4.1210,3.3186,62.5604,1.2512,417.0
4.1203,3.3155,62.5642,1.2513,417.1
4.1196,3.3124,62.5680,1.2514,417.2
4.1190,3.3094,62.5717,1.2514,417.3
4.1183,3.3063,62.5755,1.2515,417.4
4.1176,3.3032,62.5793,1.2516,417.5
4.1169,3.3001,62.5830,1.2517,417.6
4.1162,3.2971,62.5868,1.2517,417.7
4.1156,3.2940,62.5905,1.2518,417.8
4.1149,3.2909,62.5943,1.2519,417.9
4.1142,3.2879,62.5980,1.2520,418.0
4.1135,3.2848,62.6017,1.2520,418.1
4.1129,3.2817,62.6055,1.2521,418.2
4.1122,3.2787,62.6092,1.2522,418.3
4.1115,3.2756,62.6129,1.2523,418.4
4.1108,3.2726,62.6166,1.2523,418.5
4.1102,3.2695,62.6204,1.2524,418.6
4.1095,3.2665,62.6241,1.2525,418.7
4.1088,3.2635,62.6278,1.2526,418.8
4.1081,3.2604,62.6315,1.2526,418.9
4.1075,3.2574,62.6352,1.2527,419.0
4.1068,3.2544,62.6389,1.2528,419.1
4.1061,3.2513,62.6426,1.2529,419.2
4.1055,3.2483,62.6463,1.2529,419.3
4.1048,3.2453,62.6500,1.2530,419.4
4.1041,3.2423,62.6537,1.2531,419.5
4.1035,3.2392,62.6574,1.2531,419.6
4.1028,3.2362,62.6610,1.2532,419.7
4.1021,3.2332,62.6647,1.2533,419.8
4.1015,3.2302,62.6684,1.2534,419.9
4.1008,3.2272,62.6721,1.2534,420.0
4.1002,3.2242,62.6757,1.2535,420.1
4.0995,3.2212,62.6794,1.2536,420.2
4.0988,3.2182,62.6831,1.2537,420.3
4.0982,3.2152,62.6867,1.2537,420.4
4.0975,3.2122,62.6904,1.2538,420.5
4.0969,3.2092,62.6940,1.2539,420.6
4.0962,3.2062,62.6977,1.2540,420.7
4.0955,3.2032,62.7013,1.2540,420.8
4.0949,3.2002,62.7049,1.2541,420.9
4.0942,3.1972,62.7086,1.2542,421.0
4.0936,3.1943,62.7122,1.2542,421.1
4.0929,3.1913,62.7158,1.2543,421.2
4.0923,3.1883,62.7195,1.2544,421.3
4.0916,3.1853,62.7231,1.2545,421.4
4.0910,3.1824,62.7267,1.2545,421.5
4.0903,3.1794,62.7303,1.2546,421.6
4.0897,3.1765,62.7339,1.2547,421.7
4.0890,3.1735,62.7376,1.2548,421.8
4.0884,3.1705,62.7412,1.2548,421.9
4.0877,3.1676,62.7448,1.2549,422.0
4.0871,3.1646,62.7484,1.2550,422.1
4.0864,3.1617,62.7520,1.2550,422.2
4.0858,3.1587,62.7556,1.2551,422.3
4.0851,3.1558,62.7591,1.2552,422.4
4.0845,3.1528,62.7627,1.2553,422.5
4.0838,3.1499,62.7663,1.2553,422.6
4.0832,3.1470,62.7699,1.2554,422.7
4.0826,3.1440,62.7735,1.2555,422.8
4.0819,3.1411,62.7770,1.2555,422.9
4.0813,3.1382,62.7806,1.2556,423.0
4.0806,3.1353,62.7842,1.2557,423.1
4.0800,3.1323,62.7877,1.2558,423.2
4.0794,3.1294,62.7913,1.2558,423.3
4.0787,3.1265,62.7949,1.2559,423.4
4.0781,3.1236,62.7984,1.2560,423.5
4.0774,3.1207,62.8020,1.2560,423.6
4.0768,3.1178,62.8055,1.2561,423.7
4.0762,3.1148,62.8090,1.2562,423.8
4.0755,3.1119,62.8126,1.2563,423.9
4.0749,3.1090,62.8161,1.2563,424.0
4.0743,3.1061,62.8197,1.2564,424.1
4.0736,3.1032,62.8232,1.2565,424.2
4.0730,3.1003,62.8267,1.2565,424.3
4.0724,3.0975,62.8302,1.2566,424.4
4.0717,3.0946,62.8338,1.2567,424.5
4.0711,3.0917,62.8373,1.2567,424.6
4.0705,3.0888,62.8408,1.2568,424.7
4.0699,3.0859,62.8443,1.2569,424.8
4.0692,3.0830,62.8478,1.2570,424.9
4.0686,3.0802,62.8513,1.2570,425.0
4.0680,3.0773,62.8548,1.2571,425.1
4.0673,3.0744,62.8583,1.2572,425.2
4.0667,3.0715,62.8618,1.2572,425.3
4.0661,3.0687,62.8653,1.2573,425.4
4.0655,3.0658,62.8688,1.2574,425.5
4.0649,3.0630,62.8723,1.2574,425.6
4.0642,3.0601,62.8757,1.2575,425.7
4.0636,3.0572,62.8792,1.2576,425.8
4.0630,3.0544,62.8827,1.2577,425.9
4.0624,3.0515,62.8862,1.2577,426.0
4.0617,3.0487,62.8896,1.2578,426.1
4.0611,3.0458,62.8931,1.2579,426.2
4.0605,3.0430,62.8965,1.2579,426.3
4.0599,3.0402,62.9000,1.2580,426.4
4.0593,3.0373,62.9035,1.2581,426.5
4.0587,3.0345,62.9069,1.2581,426.6
4.0580,3.0317,62.9104,1.2582,426.7
4.0574,3.0288,62.9138,1.2583,426.8
4.0568,3.0260,62.9172,1.2583,426.9
4.0562,3.0232,62.9207,1.2584,427.0
4.0556,3.0204,62.9241,1.2585,427.1
4.0550,3.0175,62.9276,1.2586,427.2
4.0544,3.0147,62.9310,1.2586,427.3
4.0537,3.0119,62.9344,1.2587,427.4
4.0531,3.0091,62.9378,1.2588,427.5
4.0525,3.0063,62.9412,1.2588,427.6
4.0519,3.0035,62.9447,1.2589,427.7
4.0513,3.0007,62.9481,1.2590,427.8
4.0507,2.9979,62.9515,1.2590,427.9
4.0501,2.9951,62.9549,1.2591,428.0
4.0495,2.9923,62.9583,1.2592,428.1
4.0489,2.9895,62.9617,1.2592,428.2
4.0483,2.9867,62.9651,1.2593,428.3
4.0477,2.9839,62.9685,1.2594,428.4
4.0471,2.9811,62.9719,1.2594,428.5
4.0465,2.9783,62.9753,1.2595,428.6
4.0459,2.9755,62.9787,1.2596,428.7
4.0453,2.9728,62.9820,1.2596,428.8
4.0447,2.9700,62.9854,1.2597,428.9
4.0441,2.9672,62.9888,1.2598,429.0
4.0435,2.9644,62.9922,1.2598,429.1
4.0429,2.9617,62.9955,1.2599,429.2
4.0423,2.9589,62.9989,1.2600,429.3
4.0417,2.9561,63.0023,1.2600,429.4
4.0411,2.9534,63.0056,1.2601,429.5
4.0405,2.9506,63.0090,1.2602,429.6
4.0399,2.9479,63.0123,1.2602,429.7
4.0393,2.9451,63.0157,1.2603,429.8
4.0387,2.9424,63.0190,1.2604,429.9
4.0381,2.9396,63.0224,1.2604,430.0
4.0375,2.9369,63.0257,1.2605,430.1
4.0369,2.9341,63.0290,1.2606,430.2
4.0363,2.9314,63.0324,1.2606,430.3
4.0357,2.9286,63.0357,1.2607,430.4
4.0351,2.9259,63.0390,1.2608,430.5
4.0345,2.9232,63.0424,1.2608,430.6
4.0339,2.9204,63.0457,1.2609,430.7
4.0334,2.9177,63.0490,1.2610,430.8
4.0328,2.9150,63.0523,1.2610,430.9
4.0322,2.9122,63.0556,1.2611,431.0
4.0316,2.9095,63.0589,1.2612,431.1
4.0310,2.9068,63.0623,1.2612,431.2
4.0304,2.9041,63.0656,1.2613,431.3
4.0298,2.9014,63.0689,1.2614,431.4
4.0293,2.8987,63.0722,1.2614,431.5
4.0287,2.8960,63.0754,1.2615,431.6
4.0281,2.8932,63.0787,1.2616,431.7
4.0275,2.8905,63.0820,1.2616,431.8
4.0269,2.8878,63.0853,1.2617,431.9
4.0263,2.8851,63.0886,1.2618,432.0
4.0258,2.8824,63.0919,1.2618,432.1
4.0252,2.8797,63.0951,1.2619,432.2
4.0246,2.8771,63.0984,1.2620,432.3
4.0240,2.8744,63.1017,1.2620,432.4
4.0234,2.8717,63.1049,1.2621,432.5
4.0229,2.8690,63.1082,1.2622,432.6
4.0223,2.8663,63.1115,1.2622,432.7
4.0217,2.8636,63.1147,1.2623,432.8
4.0211,2.8609,63.1180,1.2624,432.9
4.0206,2.8583,63.1212,1.2624,433.0
4.0200,2.8556,63.1245,1.2625,433.1
4.0194,2.8529,63.1277,1.2626,433.2
4.0188,2.8503,63.1310,1.2626,433.3
4.0183,2.8476,63.1342,1.2627,433.4
4.0177,2.8449,63.1374,1.2627,433.5
4.0171,2.8423,63.1407,1.2628,433.6
4.0166,2.8396,63.1439,1.2629,433.7
4.0160,2.8369,63.1471,1.2629,433.8
4.0154,2.8343,63.1504,1.2630,433.9
4.0148,2.8316,63.1536,1.2631,434.0
4.0143,2.8290,63.1568,1.2631,434.1
4.0137,2.8263,63.1600,1.2632,434.2
4.0131,2.8237,63.1632,1.2633,434.3
4.0126,2.8211,63.1664,1.2633,434.4
4.0120,2.8184,63.1696,1.2634,434.5
4.0114,2.8158,63.1728,1.2635,434.6
4.0109,2.8131,63.1760,1.2635,434.7
4.0103,2.8105,63.1792,1.2636,434.8
4.0097,2.8079,63.1824,1.2636,434.9
4.0092,2.8053,63.1856,1.2637,435.0
4.0086,2.8026,63.1888,1.2638,435.1
4.0081,2.8000,63.1920,1.2638,435.2
4.0075,2.7974,63.1952,1.2639,435.3
4.0069,2.7948,63.1984,1.2640,435.4
4.0064,2.7922,63.2015,1.2640,435.5
4.0058,2.7895,63.2047,1.2641,435.6
4.0053,2.7869,63.2079,1.2642,435.7
4.0047,2.7843,63.2110,1.2642,435.8
4.0041,2.7817,63.2142,1.2643,435.9
4.0036,2.7791,63.2174,1.2643,436.0
4.0030,2.7765,63.2205,1.2644,436.1
4.0025,2.7739,63.2237,1.2645,436.2
4.0019,2.7713,63.2268,1.2645,436.3
4.0014,2.7687,63.2300,1.2646,436.4
4.0008,2.7661,63.2331,1.2647,436.5
4.0003,2.7635,63.2363,1.2647,436.6
3.9997,2.7609,63.2394,1.2648,436.7
3.9992,2.7584,63.2425,1.2649,436.8
3.9986,2.7558,63.2457,1.2649,436.9
3.9981,2.7532,63.2488,1.2650,437.0
3.9975,2.7506,63.2519,1.2650,437.1
3.9970,2.7480,63.2551,1.2651,437.2
3.9964,2.7455,63.2582,1.2652,437.3
3.9959,2.7429,63.2613,1.2652,437.4
3.9953,2.7403,63.2644,1.2653,437.5
3.9948,2.7378,63.2675,1.2654,437.6
3.9942,2.7352,63.2707,1.2654,437.7
3.9937,2.7326,63.2738,1.2655,437.8
3.9931,2.7301,63.2769,1.2655,437.9
3.9926,2.7275,63.2800,1.2656,438.0
3.9920,2.7250,63.2831,1.2657,438.1
3.9915,2.7224,63.2862,1.2657,438.2
3.9909,2.7199,63.2893,1.2658,438.3
3.9904,2.7173,63.2924,1.2658,438.4
3.9899,2.7148,63.2954,1.2659,438.5
3.9893,2.7122,63.2985,1.2660,438.6
3.9888,2.7097,63.3016,1.2660,438.7
3.9882,2.7071,63.3047,1.2661,438.8
3.9877,2.7046,63.3078,1.2662,438.9
3.9872,2.7021,63.3108,1.2662,439.0
3.9866,2.6995,63.3139,1.2663,439.1
3.9861,2.6970,63.3170,1.2663,439.2
3.9855,2.6945,63.3200,1.2664,439.3
3.9850,2.6920,63.3231,1.2665,439.4
3.9845,2.6894,63.3262,1.2665,439.5
3.9839,2.6869,63.3292,1.2666,439.6
3.9834,2.6844,63.3323,1.2666,439.7
3.9829,2.6819,63.3353,1.2667,439.8
3.9823,2.6794,63.3384,1.2668,439.9
3.9818,2.6769,63.3414,1.2668,440.0
3.9813,2.6744,63.3444,1.2669,440.1
3.9807,2.6718,63.3475,1.2669,440.2
3.9802,2.6693,63.3505,1.2670,440.3
3.9797,2.6668,63.3536,1.2671,440.4
3.9791,2.6643,63.3566,1.2671,440.5
3.9786,2.6618,63.3596,1.2672,440.6
3.9781,2.6593,63.3626,1.2673,440.7
3.9775,2.6569,63.3657,1.2673,440.8
3.9770,2.6544,63.3687,1.2674,440.9
3.9765,2.6519,63.3717,1.2674,441.0
3.9760,2.6494,63.3747,1.2675,441.1
3.9754,2.6469,63.3777,1.2676,441.2
3.9749,2.6444,63.3807,1.2676,441.3
3.9744,2.6419,63.3837,1.2677,441.4
3.9739,2.6395,63.3867,1.2677,441.5
3.9733,2.6370,63.3897,1.2678,441.6
3.9728,2.6345,63.3927,1.2679,441.7
3.9723,2.6320,63.3957,1.2679,441.8
3.9718,2.6296,63.3987,1.2680,441.9
3.9712,2.6271,63.4017,1.2680,442.0
3.9707,2.6246,63.4047,1.2681,442.1
3.9702,2.6222,63.4077,1.2682,442.2
3.9697,2.6197,63.4107,1.2682,442.3
3.9692,2.6173,63.4136,1.2683,442.4
3.9686,2.6148,63.4166,1.2683,442.5
3.9681,2.6124,63.4196,1.2684,442.6
3.9676,2.6099,63.4225,1.2685,442.7
3.9671,2.6075,63.4255,1.2685,442.8
3.9666,2.6050,63.4285,1.2686,442.9
3.9661,2.6026,63.4314,1.2686,443.0
3.9655,2.6001,63.4344,1.2687,443.1
3.9650,2.5977,63.4373,1.2687,443.2
3.9645,2.5953,63.4403,1.2688,443.3
3.9640,2.5928,63.4432,1.2689,443.4
3.9635,2.5904,63.4462,1.2689,443.5
3.9630,2.5880,63.4491,1.2690,443.6
3.9625,2.5855,63.4521,1.2690,443.7
3.9619,2.5831,63.4550,1.2691,443.8
3.9614,2.5807,63.4579,1.2692,443.9
3.9609,2.5783,63.4609,1.2692,444.0
3.9604,2.5758,63.4638,1.2693,444.1
3.9599,2.5734,63.4667,1.2693,444.2
3.9594,2.5710,63.4697,1.2694,444.3
3.9589,2.5686,63.4726,1.2695,444.4
3.9584,2.5662,63.4755,1.2695,444.5
3.9579,2.5638,63.4784,1.2696,444.6
3.9574,2.5614,63.4813,1.2696,444.7
3.9568,2.5590,63.4842,1.2697,444.8
3.9563,2.5566,63.4871,1.2697,444.9
3.9558,2.5542,63.4901,1.2698,445.0
3.9553,2.5518,63.4930,1.2699,445.1
3.9548,2.5494,63.4959,1.2699,445.2
3.9543,2.5470,63.4988,1.2700,445.3
3.9538,2.5446,63.5016,1.2700,445.4
3.9533,2.5422,63.5045,1.2701,445.5
3.9528,2.5398,63.5074,1.2701,445.6
3.9523,2.5374,63.5103,1.2702,445.7
3.9518,2.5351,63.5132,1.2703,445.8
3.9513,2.5327,63.5161,1.2703,445.9
3.9508,2.5303,63.5190,1.2704,446.0
3.9503,2.5279,63.5218,1.2704,446.1
3.9498,2.5255,63.5247,1.2705,446.2
3.9493,2.5232,63.5276,1.2706,446.3
3.9488,2.5208,63.5304,1.2706,446.4
3.9483,2.5184,63.5333,1.2707,446.5
3.9478,2.5161,63.5362,1.2707,446.6
3.9473,2.5137,63.5390,1.2708,446.7
3.9468,2.5113,63.5419,1.2708,446.8
3.9463,2.5090,63.5447,1.2709,446.9
3.9458,2.5066,63.5476,1.2710,447.0
3.9453,2.5043,63.5504,1.2710,447.1
3.9448,2.5019,63.5533,1.2711,447.2
3.9444,2.4996,63.5561,1.2711,447.3
3.9439,2.4972,63.5590,1.2712,447.4
3.9434,2.4949,63.5618,1.2712,447.5
3.9429,2.4925,63.5646,1.2713,447.6
3.9424,2.4902,63.5675,1.2713,447.7
3.9419,2.4879,63.5703,1.2714,447.8
3.9414,2.4855,63.5731,1.2715,447.9
3.9409,2.4832,63.5760,1.2715,448.0
3.9404,2.4809,63.5788,1.2716,448.1
3.9399,2.4785,63.5816,1.2716,448.2
3.9394,2.4762,63.5844,1.2717,448.3
3.9390,2.4739,63.5872,1.2717,448.4
3.9385,2.4716,63.5900,1.2718,448.5
3.9380,2.4692,63.5928,1.2719,448.6
3.9375,2.4669,63.5957,1.2719,448.7
3.9370,2.4646,63.5985,1.2720,448.8
3.9365,2.4623,63.6013,1.2720,448.9
3.9360,2.4600,63.6041,1.2721,449.0
3.9356,2.4577,63.6068,1.2721,449.1
3.9351,2.4553,63.6096,1.2722,449.2
3.9346,2.4530,63.6124,1.2722,449.3
3.9341,2.4507,63.6152,1.2723,449.4
3.9336,2.4484,63.6180,1.2724,449.5
3.9331,2.4461,63.6208,1.2724,449.6
3.9327,2.4438,63.6236,1.2725,449.7
3.9322,2.4415,63.6263,1.2725,449.8
3.9317,2.4392,63.6291,1.2726,449.9
3.9312,2.4369,63.6319,1.2726,450.0
3.9307,2.4347,63.6347,1.2727,450.1
3.9303,2.4324,63.6374,1.2727,450.2
3.9298,2.4301,63.6402,1.2728,450.3
3.9293,2.4278,63.6430,1.2729,450.4
3.9288,2.4255,63.6457,1.2729,450.5
3.9284,2.4232,63.6485,1.2730,450.6
3.9279,2.4210,63.6512,1.2730,450.7
3.9274,2.4187,63.6540,1.2731,450.8
3.9269,2.4164,63.6567,1.2731,450.9
3.9265,2.4141,63.6595,1.2732,451.0
3.9260,2.4119,63.6622,1.2732,451.1
3.9255,2.4096,63.6650,1.2733,451.2
3.9250,2.4073,63.6677,1.2734,451.3
3.9246,2.4051,63.6704,1.2734,451.4
3.9241,2.4028,63.6732,1.2735,451.5
3.9236,2.4006,63.6759,1.2735,451.6
3.9231,2.3983,63.6786,1.2736,451.7
3.9227,2.3960,63.6813,1.2736,451.8
3.9222,2.3938,63.6841,1.2737,451.9
3.9217,2.3915,63.6868,1.2737,452.0
3.9213,2.3893,63.6895,1.2738,452.1
3.9208,2.3870,63.6922,1.2738,452.2
3.9203,2.3848,63.6949,1.2739,452.3
3.9199,2.3826,63.6976,1.2740,452.4
3.9194,2.3803,63.7003,1.2740,452.5
3.9189,2.3781,63.7030,1.2741,452.6
3.9185,2.3758,63.7057,1.2741,452.7
3.9180,2.3736,63.7085,1.2742,452.8
3.9175,2.3714,63.7111,1.2742,452.9
3.9171,2.3691,63.7138,1.2743,453.0
3.9166,2.3669,63.7165,1.2743,453.1
3.9161,2.3647,63.7192,1.2744,453.2
3.9157,2.3625,63.7219,1.2744,453.3
3.9152,2.3602,63.7246,1.2745,453.4
3.9148,2.3580,63.7273,1.2745,453.5
3.9143,2.3558,63.7300,1.2746,453.6
3.9138,2.3536,63.7326,1.2747,453.7
3.9134,2.3514,63.7353,1.2747,453.8
3.9129,2.3492,63.7380,1.2748,453.9
3.9125,2.3470,63.7406,1.2748,454.0
3.9120,2.3447,63.7433,1.2749,454.1
3.9115,2.3425,63.7460,1.2749,454.2
3.9111,2.3403,63.7486,1.2750,454.3
3.9106,2.3381,63.7513,1.2750,454.4
3.9102,2.3359,63.7540,1.2751,454.5
3.9097,2.3337,63.7566,1.2751,454.6
3.9092,2.3315,63.7593,1.2752,454.7
3.9088,2.3293,63.7619,1.2752,454.8
3.9083,2.3272,63.7646,1.2753,454.9
3.9079,2.3250,63.7672,1.2753,455.0
3.9074,2.3228,63.7698,1.2754,455.1
3.9070,2.3206,63.7725,1.2754,455.2
3.9065,2.3184,63.7751,1.2755,455.3
3.9061,2.3162,63.7778,1.2756,455.4
3.9056,2.3140,63.7804,1.2756,455.5
3.9052,2.3119,63.7830,1.2757,455.6
3.9047,2.3097,63.7856,1.2757,455.7
3.9043,2.3075,63.7883,1.2758,455.8
3.9038,2.3053,63.7909,1.2758,455.9
3.9034,2.3032,63.7935,1.2759,456.0
3.9029,2.3010,63.7961,1.2759,456.1
3.9025,2.2988,63.7987,1.2760,456.2
3.9020,2.2967,63.8014,1.2760,456.3
3.9016,2.2945,63.8040,1.2761,456.4
3.9011,2.2924,63.8066,1.2761,456.5
3.9007,2.2902,63.8092,1.2762,456.6
3.9002,2.2880,63.8118,1.2762,456.7
3.8998,2.2859,63.8144,1.2763,456.8
3.8993,2.2837,63.8170,1.2763,456.9
3.8989,2.2816,63.8196,1.2764,457.0
3.8984,2.2794,63.8222,1.2764,457.1
3.8980,2.2773,63.8248,1.2765,457.2
3.8976,2.2751,63.8273,1.2765,457.3
3.8971,2.2730,63.8299,1.2766,457.4
3.8967,2.2709,63.8325,1.2767,457.5
3.8962,2.2687,63.8351,1.2767,457.6
3.8958,2.2666,63.8377,1.2768,457.7
3.8953,2.2645,63.8402,1.2768,457.8
3.8949,2.2623,63.8428,1.2769,457.9
3.8945,2.2602,63.8454,1.2769,458.0
3.8940,2.2581,63.8480,1.2770,458.1
3.8936,2.2559,63.8505,1.2770,458.2
3.8931,2.2538,63.8531,1.2771,458.3
3.8927,2.2517,63.8557,1.2771,458.4
3.8923,2.2496,63.8582,1.2772,458.5
3.8918,2.2475,63.8608,1.2772,458.6
3.8914,2.2453,63.8633,1.2773,458.7
3.8910,2.2432,63.8659,1.2773,458.8
3.8905,2.2411,63.8684,1.2774,458.9
3.8901,2.2390,63.8710,1.2774,459.0
3.8896,2.2369,63.8735,1.2775,459.1
3.8892,2.2348,63.8761,1.2775,459.2
3.8888,2.2327,63.8786,1.2776,459.3
3.8883,2.2306,63.8811,1.2776,459.4
3.8879,2.2285,63.8837,1.2777,459.5
3.8875,2.2264,63.8862,1.2777,459.6
3.8870,2.2243,63.8887,1.2778,459.7
3.8866,2.2222,63.8913,1.2778,459.8
3.8862,2.2201,63.8938,1.2779,459.9
3.8857,2.2180,63.8963,1.2779,460.0
3.8853,2.2159,63.8988,1.2780,460.1
3.8849,2.2138,63.9013,1.2780,460.2
3.8845,2.2117,63.9039,1.2781,460.3
3.8840,2.2097,63.9064,1.2781,460.4
3.8836,2.2076,63.9089,1.2782,460.5
3.8832,2.2055,63.9114,1.2782,460.6
3.8827,2.2034,63.9139,1.2783,460.7
3.8823,2.2013,63.9164,1.2783,460.8
3.8819,2.1993,63.9189,1.2784,460.9
3.8815,2.1972,63.9214,1.2784,461.0
3.8810,2.1951,63.9239,1.2785,461.1
3.8806,2.1931,63.9264,1.2785,461.2
3.8802,2.1910,63.9289,1.2786,461.3
3.8798,2.1889,63.9314,1.2786,461.4
3.8793,2.1869,63.9339,1.2787,461.5
3.8789,2.1848,63.9363,1.2787,461.6
3.8785,2.1827,63.9388,1.2788,461.7
3.8781,2.1807,63.9413,1.2788,461.8
3.8776,2.1786,63.9438,1.2789,461.9
3.8772,2.1766,63.9463,1.2789,462.0
3.8768,2.1745,63.9487,1.2790,462.1
3.8764,2.1725,63.9512,1.2790,462.2
3.8760,2.1704,63.9537,1.2791,462.3
3.8755,2.1684,63.9561,1.2791,462.4
3.8751,2.1663,63.9586,1.2792,462.5
3.8747,2.1643,63.9611,1.2792,462.6
3.8743,2.1623,63.9635,1.2793,462.7
3.8739,2.1602,63.9660,1.2793,462.8
3.8734,2.1582,63.9684,1.2794,462.9
3.8730,2.1561,63.9709,1.2794,463.0
3.8726,2.1541,63.9733,1.2795,463.1
3.8722,2.1521,63.9758,1.2795,463.2
3.8718,2.1501,63.9782,1.2796,463.3
3.8713,2.1480,63.9807,1.2796,463.4
3.8709,2.1460,63.9831,1.2797,463.5
3.8705,2.1440,63.9856,1.2797,463.6
3.8701,2.1420,63.9880,1.2798,463.7
3.8697,2.1399,63.9904,1.2798,463.8
3.8693,2.1379,63.9929,1.2799,463.9
3.8689,2.1359,63.9953,1.2799,464.0
3.8684,2.1339,63.9977,1.2800,464.1
3.8680,2.1319,64.0001,1.2800,464.2
3.8676,2.1299,64.0026,1.2801,464.3
3.8672,2.1279,64.0050,1.2801,464.4
3.8668,2.1259,64.0074,1.2801,464.5
3.8664,2.1238,64.0098,1.2802,464.6
3.8660,2.1218,64.0122,1.2802,464.7
3.8656,2.1198,64.0146,1.2803,464.8
3.8652,2.1178,64.0171,1.2803,464.9
3.8647,2.1158,64.0195,1.2804,465.0
3.8643,2.1138,64.0219,1.2804,465.1
3.8639,2.1119,64.0243,1.2805,465.2
3.8635,2.1099,64.0267,1.2805,465.3
3.8631,2.1079,64.0291,1.2806,465.4
3.8627,2.1059,64.0315,1.2806,465.5
